ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
37495,-0.13,-0.22,-0.51,-0.29,-0.38,AFRINIC,1.0,1.0,NG,2.0,Not Disclosed,Educational/Research,Open,1.0,1.0,1.0,,,,1.0,RIS
37496,0.03,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,2.0,TZ,2.0,,,,,,0.0,,,,2.0,RIS
37499,-0.06,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,1.0,KE,2.0,,,,,,0.0,,,,2.0,RIS
37504,0.11,-0.07,-0.39,0.0,-0.02,AFRINIC,2.0,41.0,TN,4.0,,,,,,0.0,,,,94.0,RIS
37506,-0.13,-0.12,-0.61,0.0,-0.02,AFRINIC,1.0,9.0,NG,2.0,,,,,,0.0,,,,18.0,RIS
37513,0.06,-0.17,-0.49,0.0,-0.02,AFRINIC,1.0,8.0,,3.0,,,,,,0.0,1.0,,,8.0,RIS
37517,0.13,-0.09,-0.49,0.0,-0.02,AFRINIC,2.0,22.0,CV,3.0,,,,,,0.0,,,,21.0,RIS
37519,0.14,-0.22,-0.14,-0.07,-0.1,AFRINIC,1.0,3.0,ZA,18.0,Regional,Cable/DSL/ISP,Open,3.0,2.0,1.0,,,,3.0,RIS
37520,0.14,-0.11,-0.61,-0.29,-0.09,AFRINIC,1.0,5.0,ZA,2.0,Regional,Educational/Research,Open,0.0,0.0,1.0,1.0,1.0,,5.0,RIS
37521,-0.13,-0.17,-0.39,-0.29,-0.12,AFRINIC,1.0,9.0,NG,5.0,Africa,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,9.0,RIS
37523,0.14,-0.3,-0.15,0.0,-0.02,AFRINIC,1.0,2.0,ZA,15.0,,,,,,0.0,,,,2.0,RIS
37525,0.14,-0.09,-0.14,-0.17,-0.01,AFRINIC,2.0,18.0,ZA,18.0,Africa,NSP,Open,3.0,0.0,1.0,,,,7.0,RIS
37529,0.14,0.03,0.01,-0.06,-0.08,AFRINIC,6.0,37.0,GQ,16.0,Regional,Cable/DSL/ISP,Open,3.0,5.0,1.0,,,,37.0,RIS
37531,0.12,-0.09,-0.39,0.0,-0.02,AFRINIC,1.0,17.0,NE,4.0,,,,,,0.0,,,,34.0,RIS
37533,0.0,-0.02,-0.39,0.0,-0.02,,3.0,7.0,,3.0,,,,,,0.0,,,,10.0,RIS
37534,0.02,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,1.0,GH,2.0,,,,,,0.0,,,,2.0,RIS
37540,-0.13,-0.0,-0.43,-0.29,-0.73,AFRINIC,4.0,85.0,NG,5.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,4.0,RIS
37541,0.14,-0.09,-0.61,0.0,-0.02,AFRINIC,1.0,35.0,MR,2.0,,,,,,0.0,,,,55.0,RIS
37542,0.14,-0.12,-0.04,-0.07,-0.07,AFRINIC,2.0,13.0,ZA,20.0,Regional,Cable/DSL/ISP,Open,4.0,2.0,1.0,,,,13.0,RIS
37545,0.12,0.08,-0.17,-0.29,-0.09,AFRINIC,9.0,3843.0,BI,10.0,Africa,NSP,Open,1.0,0.0,1.0,,,,97.0,RIS
37548,0.11,-0.3,-0.61,-0.21,-0.73,AFRINIC,1.0,3.0,CG,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,2.0,RIS
37549,0.14,-0.09,-0.04,-0.17,-0.02,AFRINIC,1.0,30.0,ZA,17.0,Africa,Cable/DSL/ISP,Open,3.0,0.0,1.0,,,,29.0,RIS
37550,0.11,-0.09,-0.39,-0.29,-0.04,AFRINIC,1.0,18.0,CG,3.0,Africa,NSP,Open,1.0,0.0,1.0,,,,40.0,RIS
37552,0.13,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,4.0,GM,2.0,,,,,,0.0,,,,4.0,RIS
37555,-0.13,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,3.0,NG,2.0,,,,,,0.0,,,,6.0,RIS
37558,0.11,0.07,0.02,0.13,0.01,AFRINIC,14.0,281.0,LY,24.0,Africa,Cable/DSL/ISP,Restrictive,3.0,2.0,1.0,,,,237.0,RIS
37564,0.14,-0.07,-0.13,-0.16,-0.06,AFRINIC,1.0,18.0,ZA,66.0,Africa,Cable/DSL/ISP,Open,6.0,0.0,1.0,,,,18.0,RIS
37566,0.11,-0.09,-0.61,0.0,-0.02,AFRINIC,1.0,18.0,LY,2.0,,,,,,0.0,,,,54.0,RIS
37567,-0.13,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,2.0,NG,2.0,,,,,,0.0,,,,4.0,RIS
37568,0.09,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,4.0,ZW,2.0,,,,,,0.0,,,,6.0,RIS
37570,0.02,-0.22,-0.61,0.0,-0.02,AFRINIC,1.0,3.0,GH,2.0,,,,,,0.0,,,,6.0,RIS
37571,0.07,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,4.0,CD,2.0,,,,,,0.0,,,,12.0,RIS
37575,0.13,-0.12,-0.51,-0.09,-0.15,AFRINIC,2.0,7.0,CV,2.0,Regional,Cable/DSL/ISP,Selective,0.0,0.0,1.0,,,,8.0,RIS
37577,0.15,-0.0,-0.39,-0.2,-0.42,AFRINIC,3.0,69.0,BF,4.0,Not Disclosed,Cable/DSL/ISP,Open,2.0,0.0,1.0,1.0,,,28.0,RIS
37578,-0.06,-0.3,-0.22,-0.29,-0.42,AFRINIC,1.0,2.0,KE,4.0,Africa,Not Disclosed,Open,0.0,0.0,1.0,1.0,1.0,1.0,2.0,RIS
37579,-0.06,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,2.0,KE,2.0,,,,,,0.0,,,,4.0,RIS
37582,0.12,-0.01,-0.49,-0.09,-0.1,AFRINIC,3.0,66.0,GA,3.0,Africa,Cable/DSL/ISP,Selective,1.0,1.0,1.0,,,,16.0,RIS
37584,0.09,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,5.0,SS,2.0,,,,,,0.0,,,,11.0,RIS
37585,0.02,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,1.0,EG,2.0,,,,,,0.0,,,,2.0,RIS
37586,0.12,-0.17,-0.61,-0.29,-0.12,AFRINIC,1.0,5.0,BI,2.0,Africa,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,5.0,RIS
37587,-0.13,-0.22,-0.61,0.0,-0.02,AFRINIC,1.0,3.0,NG,2.0,,,,,,0.0,,,,6.0,RIS
37588,-0.13,-0.17,-0.39,0.0,-0.02,AFRINIC,1.0,5.0,NG,4.0,,,,,,0.0,,,,10.0,RIS
37591,0.0,-0.17,-0.61,0.0,-0.02,,1.0,5.0,,2.0,,,,,,0.0,,,,12.0,RIS
37593,0.14,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,6.0,AO,2.0,,,,,,0.0,,,,6.0,RIS
37594,0.09,-0.14,-0.49,0.0,-0.02,AFRINIC,2.0,16.0,SS,3.0,,,,,,0.0,,,,16.0,RIS
37599,0.14,-0.17,-0.04,-0.07,-0.06,AFRINIC,2.0,5.0,ZA,22.0,Africa,Enterprise,Open,3.0,3.0,1.0,,,,3.0,RIS
37601,-0.06,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,1.0,KE,2.0,,,,,,0.0,,,,1.0,RIS
37605,-0.13,-0.09,-0.51,0.0,-0.02,AFRINIC,2.0,25.0,NG,2.0,,,,,,0.0,,,,21.0,RIS
37610,0.07,-0.3,-0.61,-0.21,-0.73,AFRINIC,1.0,1.0,UG,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,3.0,RIS
37612,0.13,-0.12,-0.61,0.0,-0.02,AFRINIC,1.0,9.0,GN,2.0,,,,,,0.0,,,,16.0,RIS
37613,0.02,0.08,0.04,0.15,0.01,AFRINIC,64.0,772.0,GH,102.0,Global,NSP,Selective,6.0,6.0,1.0,,,,152.0,RIS
37614,0.14,-0.17,-0.61,-0.29,-0.73,AFRINIC,1.0,4.0,YT,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,4.0,RIS
37616,0.12,-0.14,-0.39,-0.21,-0.73,AFRINIC,1.0,15.0,GA,3.0,Not Disclosed,Not Disclosed,,1.0,0.0,1.0,,,,30.0,RIS
37618,0.14,-0.22,-0.14,-0.09,-0.05,AFRINIC,1.0,1.0,ZA,17.0,Africa,NSP,Selective,1.0,0.0,1.0,,,,1.0,RIS
37619,0.1,0.07,0.0,-0.1,-0.04,AFRINIC,8.0,1113.0,RW,13.0,Regional,NSP,Open,2.0,3.0,1.0,,,,57.0,RIS
37620,0.12,-0.07,-0.61,-0.29,-0.1,AFRINIC,1.0,34.0,CM,2.0,Africa,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,68.0,RIS
37622,0.14,-0.12,-0.49,-0.2,-0.08,AFRINIC,2.0,11.0,MU,5.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,18.0,RIS
37623,0.02,-0.17,-0.39,-0.21,-0.73,AFRINIC,1.0,7.0,GH,3.0,Not Disclosed,Not Disclosed,,1.0,0.0,1.0,,,1.0,12.0,RIS
37627,0.14,-0.22,-0.04,-0.2,-0.1,AFRINIC,1.0,2.0,ZA,18.0,Regional,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,,2.0,RIS
37628,0.14,-0.16,-0.04,-0.1,-0.05,AFRINIC,2.0,2.0,ZA,17.0,Regional,NSP,Open,2.0,2.0,1.0,,,,2.0,RIS
37629,-0.13,-0.14,-0.49,-0.19,-0.08,AFRINIC,1.0,18.0,NG,3.0,Africa,Cable/DSL/ISP,Open,1.0,2.0,1.0,,,,18.0,RIS
37630,0.14,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,6.0,ZA,2.0,,,,,,0.0,,,,8.0,RIS
37634,0.14,-0.09,-0.14,-0.29,-0.05,AFRINIC,1.0,17.0,ZA,18.0,Africa,NSP,Open,1.0,0.0,1.0,,,,17.0,RIS
37637,-0.13,-0.07,-0.61,-0.21,-0.73,AFRINIC,1.0,17.0,NG,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,24.0,RIS
37638,0.07,-0.09,-0.22,0.0,-0.1,AFRINIC,2.0,15.0,CD,7.0,Africa,Cable/DSL/ISP,Selective,2.0,0.0,1.0,,,,25.0,RIS
37639,0.14,-0.22,-0.61,0.0,-0.02,AFRINIC,1.0,3.0,ZA,2.0,,,,,,0.0,,,,6.0,RIS
37642,0.12,-0.22,-0.39,0.0,-0.02,AFRINIC,1.0,2.0,LS,3.0,,,,,,0.0,,,,6.0,RIS
37645,0.14,-0.07,-0.39,0.1,-0.03,AFRINIC,1.0,15.0,AO,3.0,Regional,Cable/DSL/ISP,Selective,2.0,2.0,1.0,1.0,,,15.0,RIS
37647,0.02,-0.17,-0.51,0.0,-0.02,AFRINIC,2.0,5.0,GH,2.0,,,,,,0.0,,,,8.0,RIS
37649,0.12,-0.09,-0.39,0.0,-0.02,AFRINIC,1.0,31.0,SN,3.0,,,,,,0.0,,,,38.0,RIS
37652,0.14,-0.14,-0.04,-0.1,-0.12,AFRINIC,1.0,15.0,ZA,19.0,Regional,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,3.0,RIS
37653,0.14,-0.22,-0.06,-0.29,-0.73,AFRINIC,1.0,2.0,ZA,14.0,Not Disclosed,Not Disclosed,Open,1.0,0.0,1.0,,,,2.0,RIS
37656,0.14,-0.3,-0.04,-0.2,-0.09,AFRINIC,1.0,1.0,ZA,16.0,Africa,Content,Open,2.0,1.0,1.0,,,,1.0,RIS
37658,0.14,-0.22,-0.04,-0.29,-0.01,AFRINIC,1.0,2.0,ZA,17.0,Regional,Content,Open,1.0,1.0,1.0,,,,2.0,RIS
37659,-0.13,-0.3,-0.51,-0.29,-0.39,AFRINIC,1.0,1.0,NG,2.0,Not Disclosed,Content,Open,0.0,0.0,1.0,,,,1.0,RIS
37661,-0.13,-0.12,-0.23,-0.21,-0.73,AFRINIC,2.0,5.0,NG,7.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,8.0,RIS
37663,0.14,-0.3,-0.39,-0.19,-0.22,AFRINIC,1.0,1.0,ZA,3.0,Africa,Non-Profit,Open,1.0,3.0,1.0,,,,2.0,RIS
37664,0.02,-0.3,-0.61,0.0,-0.02,AFRINIC,1.0,2.0,EG,2.0,,,,,,0.0,,,,4.0,RIS
37667,0.14,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,4.0,ZA,2.0,,,,,,0.0,,,,3.0,RIS
37668,0.14,-0.3,-0.51,-0.29,-0.38,AFRINIC,1.0,1.0,ZA,2.0,Not Disclosed,Non-Profit,Open,1.0,1.0,1.0,,,,2.0,RIS
37669,0.12,-0.17,-0.61,0.0,-0.02,AFRINIC,1.0,4.0,GA,2.0,,,,,,0.0,,,,6.0,RIS
37670,0.14,-0.22,-0.14,-0.07,-0.04,AFRINIC,1.0,2.0,ZA,17.0,Regional,Cable/DSL/ISP,Open,4.0,3.0,1.0,1.0,1.0,,2.0,RIS
37672,0.12,-0.22,-0.61,0.0,-0.02,AFRINIC,1.0,2.0,CM,2.0,,,,,,0.0,,,,4.0,RIS
37673,0.14,-0.17,-0.04,-0.07,-0.08,AFRINIC,2.0,8.0,ZA,18.0,Africa,Cable/DSL/ISP,Open,3.0,3.0,1.0,,,,9.0,RIS
37675,0.14,-0.09,-0.14,-0.2,-0.59,AFRINIC,2.0,48.0,ZA,20.0,Regional,Not Disclosed,Open,2.0,0.0,1.0,,,,49.0,RIS
37677,0.07,-0.01,-0.27,0.0,-0.02,AFRINIC,5.0,79.0,CD,6.0,,,,,,0.0,,,,35.0,RIS
37678,0.11,0.07,-0.07,-0.17,-0.01,AFRINIC,17.0,293.0,BW,82.0,Africa,Cable/DSL/ISP,Open,4.0,0.0,1.0,,,,164.0,RIS
37679,0.07,-0.3,-0.51,0.0,-0.02,AFRINIC,1.0,1.0,UG,2.0,,,,,,0.0,,,,3.0,RIS
37682,-0.13,-0.09,-0.49,-0.29,-0.26,AFRINIC,1.0,30.0,NG,3.0,Africa,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,32.0,RIS
37684,-0.06,-0.03,0.01,-0.29,0.01,AFRINIC,5.0,42.0,KE,12.0,Africa,Content,Open,1.0,1.0,1.0,,,,42.0,RIS
37688,-0.13,-0.03,-0.39,0.0,-0.02,AFRINIC,3.0,52.0,NG,5.0,,,,,,0.0,,,,23.0,RIS
37691,0.14,-0.17,-0.16,-0.29,-0.59,AFRINIC,1.0,6.0,ZA,8.0,Global,Not Disclosed,Open,1.0,0.0,1.0,,,,7.0,RIS
37692,0.14,-0.14,-0.39,-0.29,-0.08,AFRINIC,2.0,6.0,ZA,3.0,Africa,Content,Open,0.0,1.0,1.0,,,,1.0,RIS
37693,0.11,0.07,-0.1,-0.06,-0.01,AFRINIC,8.0,1554.0,TN,12.0,Global,Cable/DSL/ISP,Open,3.0,4.0,1.0,1.0,,,430.0,RIS
37697,0.09,-0.17,-0.04,-0.1,-0.06,AFRINIC,2.0,8.0,MZ,21.0,Africa,Cable/DSL/ISP,Open,2.0,3.0,1.0,,,,8.0,RIS
37703,0.11,-0.16,-0.61,-0.29,-0.1,AFRINIC,1.0,2.0,TN,2.0,Regional,Cable/DSL/ISP,Open,0.0,1.0,1.0,,,,6.0,RIS
37708,0.14,-0.17,-0.39,-0.29,0.03,AFRINIC,1.0,6.0,MU,3.0,Africa,Non-Profit,Open,1.0,0.0,1.0,,,,12.0,RIS
37713,0.09,-0.3,-0.39,0.0,-0.02,AFRINIC,1.0,2.0,MW,3.0,,,,,,0.0,,,,7.0,RIS
37714,-0.13,-0.09,-0.39,0.0,-0.02,AFRINIC,1.0,18.0,NG,4.0,,,,,,0.0,,,,20.0,RIS
37715,0.13,-0.3,-0.61,-0.29,-0.73,AFRINIC,1.0,1.0,LR,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,1.0,RIS
37720,0.14,-0.22,-0.04,-0.29,-0.44,AFRINIC,1.0,3.0,ZA,16.0,Not Disclosed,NSP,Open,1.0,1.0,1.0,,,,3.0,RIS
37722,0.14,-0.12,-0.49,-0.29,-0.73,AFRINIC,2.0,7.0,MU,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,7.0,RIS
37724,0.14,-0.3,-0.05,-0.2,-0.01,AFRINIC,1.0,3.0,ZA,15.0,Global,Enterprise,Open,2.0,0.0,1.0,,,,3.0,RIS
37888,-0.2,-0.22,-0.61,0.0,-0.02,APNIC,1.0,3.0,JP,2.0,,,,,,0.0,,,,3.0,RIS
37891,-0.2,-0.22,-0.61,0.0,-0.02,APNIC,1.0,3.0,JP,2.0,,,,,,0.0,,,,3.0,RIS
37892,-0.2,-0.16,-0.06,-0.07,-0.08,APNIC,1.0,2.0,JP,7.0,Asia Pacific,Cable/DSL/ISP,Open,3.0,2.0,1.0,,,,2.0,RIS
37900,-0.2,-0.17,-0.21,0.0,-0.02,APNIC,1.0,8.0,JP,7.0,,,,,,0.0,,,,12.0,RIS
37905,-0.2,-0.3,-0.61,0.0,-0.02,APNIC,1.0,1.0,JP,2.0,,,,,,0.0,,,,1.0,RIS
37906,-0.2,-0.06,-0.49,0.0,-0.02,APNIC,3.0,5.0,JP,4.0,,,,,,0.0,,,,5.0,RIS
37908,-0.2,-0.12,-0.49,-0.29,-0.18,APNIC,1.0,6.0,JP,3.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,12.0,RIS
37914,-0.2,-0.22,-0.61,0.0,-0.02,APNIC,1.0,3.0,JP,2.0,,,,,,0.0,,,,6.0,RIS
37918,-0.2,-0.07,-0.49,0.0,-0.02,APNIC,1.0,19.0,JP,4.0,,,,,,0.0,,,,21.0,RIS
37919,-0.2,-0.16,-0.49,-0.21,-0.73,APNIC,1.0,2.0,JP,4.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,2.0,RIS
37922,-0.2,-0.12,-0.32,-0.29,-0.17,APNIC,1.0,6.0,JP,5.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,6.0,RIS
37930,-0.75,-0.05,-0.06,-0.09,-0.01,APNIC,2.0,26.0,TH,12.0,Asia Pacific,NSP,Selective,1.0,0.0,1.0,,,,3.0,RIS
37932,-0.75,-0.17,-0.39,0.0,-0.02,APNIC,1.0,7.0,TH,3.0,,,,,,0.0,,,,14.0,RIS
37933,-0.47,-0.12,-0.16,-0.07,-0.75,APNIC,2.0,10.0,AU,14.0,Australia,Cable/DSL/ISP,Open,4.0,3.0,1.0,,,,2.0,RIS
37935,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,1.0,AU,2.0,,,,,,0.0,,,,2.0,RIS
37937,-0.29,-0.16,-0.61,0.0,-0.02,APNIC,1.0,1.0,CN,2.0,,,,,,0.0,,,,3.0,RIS
37942,-0.29,-0.14,-0.61,0.0,-0.02,APNIC,1.0,15.0,CN,2.0,,,,,,0.0,,,,30.0,RIS
37943,-0.29,-0.11,-0.61,0.0,-0.02,APNIC,1.0,6.0,CN,2.0,,,,,,0.0,,,,16.0,RIS
37963,-0.27,-0.05,-0.2,-0.29,0.07,APNIC,2.0,461.0,US,17.0,Global,Content,Open,1.0,0.0,1.0,,,,827.0,RIS
37965,-0.29,-0.07,-0.22,-0.29,-0.4,APNIC,1.0,77.0,CN,6.0,Not Disclosed,Network Services,Open,0.0,0.0,1.0,,,,158.0,RIS
37978,-0.47,-0.07,-0.49,0.0,-0.02,APNIC,2.0,21.0,AU,3.0,,,,,,0.0,,,,38.0,RIS
37990,-0.47,-0.17,-0.39,0.0,-0.02,APNIC,1.0,5.0,AU,3.0,,,,,,0.0,,,,17.0,RIS
37992,-0.75,-0.09,-0.61,0.0,-0.02,APNIC,1.0,33.0,TH,2.0,,,,,,0.0,,,,99.0,RIS
37999,-0.83,-0.17,-0.39,-0.09,-0.73,APNIC,1.0,7.0,NZ,3.0,Not Disclosed,Not Disclosed,Selective,0.0,0.0,1.0,,,,14.0,RIS
38000,-1.38,-0.17,-0.39,0.0,-0.02,APNIC,1.0,5.0,IN,3.0,,,,,,0.0,,,,10.0,RIS
38006,-0.26,-0.22,-0.61,0.0,-0.02,APNIC,1.0,1.0,MY,2.0,,,,,,0.0,,,,2.0,RIS
38008,-0.29,0.04,0.04,-0.1,-0.61,APNIC,15.0,28.0,HK,402.0,Asia Pacific,Not Disclosed,Open,2.0,3.0,1.0,,,,615.0,RIS
38016,-0.47,-0.16,-0.03,-0.2,0.05,APNIC,1.0,2.0,AU,75.0,Global,Educational/Research,Open,2.0,1.0,1.0,,,,2.0,RIS
38017,-1.0,-0.03,-0.49,0.0,-0.02,APNIC,3.0,23.0,BD,5.0,,,,,,0.0,,,,44.0,RIS
38019,-0.29,0.01,-0.39,0.0,-0.02,APNIC,3.0,2325.0,CN,3.0,,,,,,0.0,,,,298.0,RIS
38021,-1.38,-0.3,-0.61,0.0,-0.02,APNIC,1.0,1.0,IN,2.0,,,,,,0.0,,,,3.0,RIS
38022,-0.83,0.07,-0.07,0.15,-0.05,APNIC,33.0,112.0,NZ,71.0,Asia Pacific,Educational/Research,Selective,9.0,6.0,1.0,,,,99.0,RIS
38026,-1.0,0.06,-0.26,-0.29,-0.73,APNIC,15.0,77.0,BD,17.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,132.0,RIS
38027,-0.29,-0.09,-0.39,0.0,-0.02,APNIC,1.0,15.0,CN,3.0,,,,,,0.0,,,,45.0,RIS
38029,-1.38,-0.17,-0.39,0.0,-0.02,APNIC,1.0,4.0,IN,4.0,,,,,,0.0,,,,6.0,RIS
38030,-1.0,-0.17,-0.61,0.0,-0.02,APNIC,1.0,5.0,BD,2.0,,,,,,0.0,,,,15.0,RIS
38031,-1.0,-0.07,-0.39,-0.09,-0.07,APNIC,1.0,69.0,BD,3.0,Asia Pacific,Cable/DSL/ISP,Selective,1.0,0.0,1.0,,,,152.0,RIS
38034,-0.75,-0.22,-0.61,0.0,-0.02,APNIC,1.0,3.0,TH,2.0,,,,,,0.0,,,,9.0,RIS
38040,-0.75,0.08,0.06,-0.04,-0.01,APNIC,44.0,4816.0,TH,242.0,Asia Pacific,NSP,Open,11.0,5.0,1.0,,,,2400.0,RIS
38042,-0.26,0.01,-0.51,0.0,-0.02,APNIC,3.0,51.0,TW,2.0,,,,,,0.0,,,,8.0,RIS
38047,-0.29,-0.03,-0.22,0.0,-0.02,APNIC,3.0,26.0,HK,7.0,,,,,,0.0,,,,28.0,RIS
38053,-1.38,-0.17,-0.61,0.0,-0.02,APNIC,1.0,4.0,IN,2.0,,,,,,0.0,,,,12.0,RIS
38056,-0.29,-0.06,-0.23,0.0,-0.02,APNIC,2.0,78.0,HK,6.0,,,,,,0.0,,,,13.0,RIS
38057,-0.29,-0.17,-0.39,0.0,-0.02,APNIC,1.0,4.0,CN,4.0,,,,,,0.0,,,,6.0,RIS
38058,-1.38,-0.17,-0.39,0.0,-0.02,APNIC,1.0,9.0,IN,4.0,,,,,,0.0,,,,16.0,RIS
38062,-0.47,-0.17,-0.39,0.0,-0.02,APNIC,1.0,10.0,AU,3.0,,,,,,0.0,,,,12.0,RIS
38064,-0.83,-0.3,-0.06,-0.1,-0.38,APNIC,1.0,2.0,NZ,6.0,Not Disclosed,Non-Profit,Open,2.0,2.0,1.0,1.0,1.0,,11.0,RIS
38067,-1.0,-0.09,-0.51,-0.29,0.0,APNIC,2.0,55.0,BD,2.0,Global,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,106.0,RIS
38071,-1.0,-0.09,-0.49,0.0,-0.02,APNIC,2.0,32.0,BD,3.0,,,,,,0.0,,,,60.0,RIS
38074,-0.28,-0.22,-0.39,-0.29,-0.06,APNIC,1.0,3.0,JP,3.0,Global,Educational/Research,Open,0.0,0.0,1.0,1.0,1.0,,4.0,RIS
38077,-0.16,-0.09,-0.39,-0.29,-0.49,APNIC,2.0,23.0,TL,5.0,Asia Pacific,Not Disclosed,Open,0.0,0.0,1.0,1.0,1.0,,48.0,RIS
38081,-0.75,-0.12,-0.06,0.12,0.04,APNIC,1.0,0.0,TH,6.0,Regional,NSP,Selective,3.0,3.0,1.0,,,,,RIS
38082,-0.75,0.09,0.06,-0.04,-0.01,APNIC,230.0,15435.0,TH,218.0,Asia Pacific,NSP,Open,9.0,9.0,1.0,,,,2242.0,RIS
38084,-0.47,-0.12,-0.06,-0.04,-0.75,APNIC,1.0,10.0,AU,13.0,Australia,NSP,Open,5.0,8.0,1.0,,,,11.0,RIS
38087,-0.47,-0.22,-0.61,0.0,-0.02,APNIC,1.0,3.0,KR,2.0,,,,,,0.0,,,,4.0,RIS
38088,-0.47,-0.25,-0.61,0.0,-0.02,APNIC,1.0,5.0,KR,2.0,,,,,,0.0,,,,2.0,RIS
38089,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,2.0,KR,2.0,,,,,,0.0,,,,4.0,RIS
38090,-0.47,-0.09,-0.01,-0.1,-0.04,APNIC,1.0,17.0,KR,81.0,Regional,Enterprise,Open,2.0,2.0,1.0,,,,18.0,RIS
38091,-0.47,0.08,-0.16,-0.2,-0.03,APNIC,16.0,1892.0,KR,18.0,Asia Pacific,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,3554.0,RIS
38092,-0.47,-0.09,-0.61,0.0,-0.02,APNIC,1.0,25.0,KR,2.0,,,,,,0.0,,,,50.0,RIS
38098,-0.47,-0.25,-0.39,0.0,-0.02,APNIC,1.0,4.0,KR,3.0,,,,,,0.0,,,,2.0,RIS
38100,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,3.0,KR,2.0,,,,,,0.0,,,,2.0,RIS
38101,-0.47,-0.17,-0.61,0.0,-0.02,APNIC,1.0,6.0,KR,2.0,,,,,,0.0,,,,10.0,RIS
38102,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,1.0,KR,2.0,,,,,,0.0,,,,3.0,RIS
38104,-0.47,-0.17,-0.61,0.0,-0.02,APNIC,1.0,6.0,KR,2.0,,,,,,0.0,,,,12.0,RIS
38105,-0.47,-0.07,-0.61,0.0,-0.02,APNIC,1.0,72.0,KR,2.0,,,,,,0.0,,,,140.0,RIS
38107,-0.47,-0.06,-0.39,-0.21,-0.73,APNIC,1.0,107.0,KR,5.0,Not Disclosed,Not Disclosed,,1.0,0.0,1.0,,,,208.0,RIS
38108,-0.47,-0.06,-0.51,0.0,-0.02,APNIC,2.0,61.0,KR,2.0,,,,,,0.0,,,,52.0,RIS
38110,-0.47,-0.17,-0.61,0.0,-0.02,APNIC,1.0,9.0,KR,2.0,,,,,,0.0,,,,16.0,RIS
38111,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,1.0,KR,2.0,,,,,,0.0,,,,2.0,RIS
38112,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,2.0,KR,2.0,,,,,,0.0,,,,2.0,RIS
38113,-0.47,-0.17,-0.61,0.0,-0.02,APNIC,1.0,11.0,KR,2.0,,,,,,0.0,,,,8.0,RIS
38122,-0.47,-0.3,-0.61,0.0,-0.02,APNIC,1.0,2.0,KR,2.0,,,,,,0.0,,,,2.0,RIS
38124,-0.47,-0.17,-0.61,0.0,-0.02,APNIC,1.0,5.0,KR,2.0,,,,,,0.0,,,,8.0,RIS
